time,lat,lon,depth,temp,cond,sal,dens,flu,par_z,par_surface,light_level,kpar,ed412,ed442,ed488,ed490,ed510,ed530,ed550,ed554,ed560,ed620,ed664,ed666,ed670,ed678,ed682,ed708,ed748,ed754,ed760,ed764,ed778,lu412,lu442,lu488,lu490,lu510,lu530,lu550,lu554,lu560,lu620,lu664,lu666,lu670,lu678,lu682,lu708,lu748,lu754,lu760,lu764,lu778,es412,es442,es488,es490,es510,es530,es550,es554,es560,es620,es664,es666,es670,es678,es682,es708,es748,es754,es760,es764,es778
2021-07-26T23:43:37.000Z,21.52397,-155.5457,53,25.63,53.63,34.91,1023.31,0.094,141.82,1602.13,8.86,0.09,20.93,29.73,33.83,33.21,16.61,9.5,5.21,4.45,3.68,0.14,0,0,0.14,0,0,0,0,0,0,0,0.07,0.25,0.3,0.296,0.285,0.104,0.049,0.027,0.022,0.018,0.001,0,0,0.002,0.002,0,0,0,0,0.002,0,0.003,94.79,110.23,123.92,124.23,125,126.1,126.5,125.84,123.85,118.65,112.31,112.62,113.1,111.42,107.57,102.11,97.44,90.72,70.47,69.11,93.33
2021-07-26T23:43:39.000Z,21.52397,-155.5457,54,25.6,53.6,34.91,1023.33,0.105,129.68,1607.06,8.1,0.03,19.27,27.34,31.1,30.49,15.06,8.48,4.57,3.92,3.22,0.11,0,0,0.05,0,0,0,0,0,0,0.03,0,0.231,0.279,0.28,0.269,0.097,0.045,0.023,0.02,0.016,0.002,0,0,0.002,0.001,0,0,0.001,0,0,0,0.001,95.21,110.45,124.36,124.6,125.22,126.41,127,126.45,124.14,119.16,112.5,112.84,113.65,111.45,107.69,102.57,97.4,91.32,70.75,69.06,93.69
2021-07-26T23:43:41.000Z,21.52397,-155.5457,55,25.59,53.59,34.91,1023.33,0.109,126.13,1612.26,7.88,0.05,18.54,26.56,30.59,30.02,14.66,8.17,4.38,3.74,3.08,0.11,0,0,0,0,0,0,0,0,0,0,0,0.221,0.266,0.269,0.26,0.093,0.042,0.022,0.019,0.016,0,0,0,0.005,0.001,0,0,0.003,0,0,0,0.002,95.32,110.62,124.94,125.1,125.58,126.63,127.15,126.85,124.66,119.15,113.17,113.28,113.69,112.11,108.24,102.59,98.02,91.61,70.65,69.49,93.84
2021-07-26T23:43:43.000Z,21.52397,-155.5457,56,25.58,53.58,34.91,1023.34,0.121,119.99,1612.23,7.49,0.02,17.57,25.3,29.29,28.73,13.92,7.69,4.07,3.47,2.82,0.13,0.08,0,0,0,0.05,0,0,0,0.19,0,0,0.21,0.254,0.258,0.249,0.087,0.041,0.021,0.019,0.016,0.001,0.001,0.001,0.006,0.004,0.002,0.002,0.003,0.001,0,0.001,0.004,94.51,110.33,125.59,125.76,125.61,126.22,126.71,126.9,125.02,118.69,113.59,113.46,112.95,112.85,108.62,102.42,98.69,91.15,70.34,70.12,93.82
2021-07-26T23:43:45.000Z,21.52397,-155.5457,57,25.57,53.56,34.91,1023.35,0.128,117.22,1610.89,7.32,0.09,17.05,24.66,28.81,28.25,13.55,7.52,3.97,3.38,2.73,0.19,0.07,0,0.07,0.02,0,0,0,0,0.14,0.04,0.06,0.205,0.249,0.255,0.246,0.086,0.04,0.021,0.019,0.015,0.001,0.001,0.002,0.006,0.005,0.002,0.001,0.004,0.003,0.003,0.001,0.004,94.39,110.56,125.28,125.56,125.78,126.35,126.68,126.63,124.97,118.49,113.57,113.3,112.86,112.63,108.53,102.19,98.77,90.97,70.11,70.16,93.66
2021-07-26T23:43:47.000Z,21.52397,-155.5457,58,25.51,53.5,34.91,1023.37,0.139,107.15,1613.48,6.69,-0.02,15.58,22.47,26.34,25.84,12.25,6.73,3.55,3.03,2.45,0.12,0.13,0.13,0.19,0.12,0.05,0.15,0.11,0,0.06,0,0,0.2,0.245,0.253,0.244,0.085,0.039,0.021,0.019,0.016,0.001,0.001,0.003,0.006,0.006,0.001,0,0.004,0.004,0.001,0.001,0.002,94.88,110.71,125.37,125.54,125.71,126.5,127.02,126.94,124.97,119.02,113.43,113.26,113.3,112.64,108.28,102.69,98.67,90.92,70.58,70.19,94.09
2021-07-26T23:43:49.000Z,21.52397,-155.5457,59,25.44,53.42,34.91,1023.39,0.136,109.12,1607.94,6.81,0.1,15.49,22.56,26.8,26.28,12.44,6.79,3.55,3.02,2.47,0.24,0.28,0.28,0.3,0.25,0.25,0.2,0.35,0.26,0.29,0.26,0.19,0.183,0.227,0.234,0.226,0.078,0.036,0.019,0.017,0.015,0.001,0.001,0.003,0.005,0.005,0.001,0,0.002,0.003,0,0.001,0.001,94.31,110.5,124.63,125.03,125.48,126.33,126.64,126.3,124.62,118.65,113.33,113.45,113.26,112.14,108.18,102.35,98.24,91.19,70.39,69.86,93.77
2021-07-26T23:43:51.000Z,21.52397,-155.5457,60,25.3,53.26,34.9,1023.43,0.145,98.93,1608.11,6.18,0.06,14.12,20.9,24.94,24.43,11.33,6.11,3.07,2.58,2.08,0.06,0,0,0,0,0,0,0,0,0,0,0,0.175,0.218,0.227,0.219,0.075,0.034,0.018,0.016,0.014,0,0.001,0.003,0.004,0.003,0,0,0.002,0.002,0,0,0,94.69,110.79,124.47,124.98,125.72,126.52,126.7,126.17,124.63,118.48,113.52,113.83,113.45,111.81,108.65,101.79,97.95,92,69.3,69.07,92.49
2021-07-26T23:43:53.000Z,21.52397,-155.5457,61,25.05,53.01,34.9,1023.52,0.145,93.25,1604.42,5.82,0.08,13.24,19.62,23.57,23.08,10.66,5.72,2.89,2.42,1.96,0.11,0,0,0,0,0,0,0,0,0,0,0,0.165,0.206,0.214,0.206,0.07,0.031,0.016,0.014,0.013,0.001,0.001,0.002,0.003,0,0,0,0.002,0,0,0.001,0,94.62,110.71,124.23,124.84,125.57,126.32,126.37,125.75,124.5,118.2,113.18,113.57,113.11,111.39,108.33,101.45,97.62,91.69,69.04,68.76,92.3
2021-07-26T23:43:55.000Z,21.52397,-155.5457,62,24.83,52.76,34.89,1023.58,0.141,86.12,1601.8,5.38,0.01,12.27,18.08,21.83,21.39,9.83,5.18,2.59,2.2,1.77,0.12,0,0.06,0,0.05,0.04,0.04,0.03,0.04,0,0.06,0,0.161,0.201,0.208,0.2,0.067,0.031,0.016,0.013,0.012,0.002,0.002,0.002,0.001,0,0.001,0,0.001,0,0.001,0,0,94.77,110.24,123.9,124.26,125.04,126.11,126.47,125.87,123.88,118.68,112.29,112.77,113.39,111.19,107.47,102.09,97.19,91.11,70.42,68.78,93.41
2021-07-26T23:43:58.000Z,21.52397,-155.5457,63,24.5,52.43,34.9,1023.69,0.145,85.51,1600.25,5.34,0.04,11.98,17.92,21.99,21.54,9.77,5.1,2.52,2.11,1.68,0.11,0.05,0,0.03,0,0,0.03,0.02,0,0,0,0,0.15,0.187,0.196,0.188,0.061,0.028,0.014,0.012,0.011,0.001,0.002,0.003,0,0,0.001,0,0,0,0,0.001,0,93.06,110.01,124.44,124.99,125.28,125.57,125.62,125.6,124.41,117.62,113.16,113.09,112.22,111.83,108.2,101.43,98.18,90.88,69.36,69.53,92.66
2021-07-26T23:44:00.000Z,21.52397,-155.5457,64,24.27,52.23,34.93,1023.78,0.13,82.42,1606.87,5.15,0.08,11.46,17.25,21.36,20.93,9.39,4.85,2.37,1.98,1.54,0.07,0,0,0.04,0.04,0.04,0.02,0,0,0,0.03,0,0.146,0.183,0.193,0.186,0.06,0.027,0.014,0.012,0.01,0,0,0.001,0,0,0,0,0.001,0,0,0,0,94.99,110.59,124.29,124.71,125.47,126.57,126.83,126.27,124.29,119.05,112.61,113.12,113.64,111.55,107.86,102.46,97.52,91.28,70.67,69.09,93.59
2021-07-26T23:44:02.000Z,21.52397,-155.5457,65,24.2,52.17,34.94,1023.82,0.13,75.86,1605.75,4.74,0.03,10.52,15.89,19.72,19.31,8.57,4.4,2.14,1.8,1.4,0.09,0.04,0.03,0.04,0.02,0.01,0.01,0,0,0,0,0,0.141,0.177,0.188,0.181,0.057,0.026,0.014,0.012,0.01,0,0,0.001,0,0,0,0,0.001,0,0,0.001,0,95.24,110.78,123.98,124.43,125.41,126.72,126.92,126.05,124.14,119.01,112.46,113.24,113.99,111.08,107.92,102.19,96.99,91.81,70.31,68.36,93.11
2021-07-26T23:44:04.000Z,21.52397,-155.5457,66,24.15,52.13,34.94,1023.84,0.122,73.39,1600.6,4.58,0.03,10.1,15.38,19.22,18.83,8.26,4.19,2.02,1.69,1.35,0.07,0.03,0.04,0.05,0,0,0.03,0.03,0.04,0,0,0,0.134,0.169,0.18,0.174,0.055,0.024,0.013,0.012,0.01,0,0,0,0,0.002,0,0,0,0,0,0.001,0,94.67,110.78,123.59,124.36,125.49,126.46,126.38,125.35,124.01,118.4,112.48,113.28,113.6,110.69,108.01,101.52,96.82,91.85,69.4,67.91,92.29
2021-07-26T23:44:06.000Z,21.52397,-155.5457,67,24.04,52.02,34.94,1023.88,0.131,70.72,1596.29,4.42,0.05,9.68,14.85,18.63,18.24,7.93,3.96,1.92,1.58,1.27,0.06,0,0,0.03,0,0.03,0,0.04,0.04,0.05,0,0.06,0.125,0.16,0.172,0.165,0.052,0.022,0.012,0.011,0.009,0,0,0.001,0,0.001,0,0,0,0,0,0,0,93.84,110.45,123.35,124.25,125.34,125.92,125.78,124.9,124.03,117.49,112.95,113.4,112.65,110.7,108.16,100.71,97.39,91.7,68.73,68.4,91.65
2021-07-26T23:44:08.000Z,21.52397,-155.5457,68,24,51.99,34.95,1023.9,0.118,67.86,1604.34,4.24,0.08,9.27,14.21,17.96,17.6,7.59,3.79,1.82,1.51,1.2,0.03,0,0,0,0.04,0.06,0,0,0,0.02,0,0,0.119,0.154,0.165,0.158,0.05,0.022,0.012,0.01,0.009,0.001,0,0.001,0,0,0,0,0,0,0,0.001,0,94.48,110.65,124.17,124.84,125.64,126.4,126.33,125.76,124.48,118.38,113.16,113.6,113.31,111.33,108.4,101.51,97.78,91.86,69.35,68.8,92.41
2021-07-26T23:44:10.000Z,21.52397,-155.5457,69,23.99,51.99,34.96,1023.91,0.119,63.02,1607.68,3.94,-0.01,8.61,13.25,16.72,16.37,6.99,3.45,1.63,1.36,1.06,0.03,0,0.06,0,0.03,0,0,0,0,0,0.03,0,0.114,0.148,0.16,0.153,0.049,0.021,0.011,0.009,0.009,0.002,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,94.29,110.85,124.6,125.22,125.92,126.58,126.56,126.05,124.74,118.62,113.36,113.76,113.46,111.79,108.55,101.87,97.95,91.86,69.66,69.11,92.76
2021-07-26T23:44:12.000Z,21.52397,-155.5457,70,23.99,51.98,34.96,1023.92,0.115,63.85,1608.96,3.99,0.05,8.62,13.4,17.1,16.74,7.11,3.47,1.63,1.34,1.06,0.06,0,0,0,0.04,0,0,0,0.02,0,0.04,0,0.109,0.141,0.153,0.147,0.046,0.02,0.01,0.009,0.008,0,0,0.001,0,0,0.001,0,0,0,0.002,0,0,94.54,111.33,124.48,125.28,126.29,126.98,126.72,125.98,124.88,118.48,113.57,113.97,113.48,111.72,108.83,101.81,98.04,92.2,69.41,69.04,92.59
2021-07-26T23:44:14.000Z,21.52397,-155.5457,71,23.97,51.97,34.96,1023.93,0.115,59.9,1587.63,3.74,0.08,8.1,12.57,16.11,15.76,6.63,3.18,1.49,1.23,0.95,0.05,0,0,0.07,0.07,0,0,0,0,0,0.05,0,0.103,0.135,0.147,0.142,0.043,0.019,0.01,0.009,0.008,0.001,0.001,0.001,0,0,0.001,0,0,0,0,0.001,0,92.33,109.38,122.78,123.69,124.62,125.01,124.87,124.26,123.44,116.84,112.65,113.08,112.19,110.59,107.95,100.57,97.06,91.55,68.17,68.1,91.38
2021-07-26T23:44:16.000Z,21.52397,-155.5457,72,23.95,51.95,34.96,1023.94,0.121,56.08,1608.13,3.5,0.01,7.57,11.82,15.14,14.8,6.11,2.95,1.36,1.12,0.9,0.04,0,0,0,0.05,0,0,0,0,0,0.06,0,0.098,0.125,0.138,0.133,0.039,0.017,0.009,0.008,0.007,0.001,0.001,0.001,0,0.001,0.001,0,0,0.001,0,0,0,93.79,111.22,124.58,125.52,126.33,126.72,126.37,125.84,125.21,118.09,113.99,114.59,113.55,111.45,109.25,101.28,97.94,92.83,68.84,68.57,91.95
2021-07-26T23:44:18.000Z,21.52397,-155.5457,73,23.9,51.9,34.97,1023.96,0.127,55.48,1608.73,3.47,0.05,7.43,11.69,15.1,14.74,6.01,2.89,1.3,1.07,0.82,0.06,0,0,0.04,0.04,0.04,0,0,0,0,0,0,0.096,0.122,0.135,0.13,0.039,0.017,0.009,0.008,0.006,0.001,0.001,0,0,0.002,0,0,0,0.002,0,0,0.001,95.48,111.13,124.2,124.76,125.73,126.95,127.06,126.16,124.48,119.28,112.93,113.65,114.14,111.16,108.16,102.23,97.28,92.26,70.07,68.45,92.99
2021-07-26T23:44:20.000Z,21.52397,-155.5457,74,23.85,51.87,34.98,1024,0.121,52.51,1596.97,3.28,0.05,7.05,11.06,14.3,13.98,5.69,2.68,1.2,0.98,0.74,0.04,0,0,0.03,0.02,0.05,0,0.05,0,0,0,0,0.094,0.119,0.132,0.127,0.038,0.017,0.009,0.008,0.006,0.001,0.001,0,0,0.002,0,0.001,0,0.002,0,0,0.002,95.07,109.94,123.33,123.66,124.49,125.78,126.31,125.52,123.33,118.6,111.82,112.47,113.26,110.6,107.17,101.72,96.47,91.11,69.89,68.18,92.62
2021-07-26T23:44:21.000Z,21.52397,-155.5457,75,23.81,51.84,34.99,1024.01,0.13,49.76,1596.12,3.11,0.03,6.69,10.5,13.61,13.3,5.4,2.49,1.13,0.91,0.7,0.03,0,0,0,0,0,0,0,0.07,0.03,0.06,0,0.087,0.111,0.125,0.12,0.035,0.016,0.009,0.008,0.006,0.001,0.002,0.001,0,0.002,0.001,0.001,0,0.002,0,0,0.002,94.08,110.13,123.73,124.33,124.9,125.67,125.78,125.18,123.73,117.7,112.42,112.77,112.48,111.02,107.67,101.13,97.04,91.01,69.07,68.57,92.18
2021-07-26T23:44:23.000Z,21.52397,-155.5457,76,23.77,51.81,34.99,1024.03,0.216,48.61,1602.9,3.04,0.06,6.43,10.25,13.43,13.14,5.23,2.41,1.09,0.87,0.69,0.04,0,0,0,0,0,0.02,0,0.04,0,0.05,0,0.082,0.105,0.12,0.115,0.034,0.015,0.008,0.007,0.006,0.001,0.001,0.001,0,0.002,0.001,0.002,0,0.001,0,0,0.001,94.22,110.66,124.06,124.78,125.64,126.29,126.22,125.56,124.49,118.13,113.32,113.58,112.94,111.51,108.48,101.44,97.86,91.79,69.23,69.08,92.3
2021-07-26T23:44:25.000Z,21.52397,-155.5457,77,23.75,51.79,35,1024.05,0.142,45.95,1608.74,2.87,-0.07,6.03,9.6,12.58,12.27,4.82,2.24,1.04,0.85,0.68,0.16,0.1,0,0.08,0.08,0,0.1,0,0.1,0,0.11,0.08,0.077,0.1,0.114,0.11,0.032,0.014,0.008,0.007,0.005,0,0.001,0.001,0,0.002,0.001,0.001,0,0.001,0,0,0,94.3,111.27,124.14,125.07,126.32,126.99,126.83,125.81,125,118.77,113.86,114.56,114.12,111.6,109.11,101.75,97.86,92.97,69.3,68.64,92.53
2021-07-26T23:44:28.000Z,21.52397,-155.5457,78,23.73,51.78,35,1024.06,0.153,49.28,1611.57,3.08,0.07,6.24,9.87,13.09,12.77,5.09,2.4,1.16,0.96,0.79,0.34,0.33,0.31,0.33,0.32,0.35,0.32,0.42,0.38,0.44,0.44,0.46,0.074,0.097,0.111,0.107,0.031,0.013,0.007,0.006,0.005,0,0.001,0.001,0,0.002,0.001,0.001,0,0.002,0,0,0,95.15,111.68,124.38,125.17,126.43,127.26,127.18,126.13,124.93,118.97,113.64,114.34,114.15,111.53,108.95,101.83,97.6,92.63,69.47,68.64,92.58
2021-07-26T23:44:29.000Z,21.52397,-155.5457,79,23.72,51.77,35,1024.07,0.145,45.44,1599.58,2.84,0.08,5.82,9.19,12.17,11.87,4.73,2.19,1.02,0.86,0.68,0.26,0.22,0.24,0.25,0.25,0.3,0.25,0.36,0.3,0.32,0.35,0.36,0.071,0.094,0.109,0.105,0.03,0.012,0.007,0.006,0.005,0.001,0,0.001,0,0.001,0.001,0,0,0.002,0,0,0,95.11,110.41,123.41,123.83,124.9,126.15,126.48,125.52,123.59,118.63,112.21,112.8,113.29,110.77,107.35,101.79,96.79,91.25,69.71,68.49,92.79
2021-07-26T23:44:31.000Z,21.52397,-155.5457,80,23.72,51.77,35,1024.07,0.15,41.96,1593.37,2.62,0.08,5.43,8.67,11.57,11.3,4.43,2,0.88,0.74,0.57,0.11,0.07,0.11,0.11,0.11,0.1,0.1,0.15,0.1,0.11,0.15,0.15,0.069,0.092,0.107,0.102,0.029,0.011,0.007,0.006,0.005,0.001,0,0.001,0,0.001,0.001,0,0,0.001,0,0,0,93.65,109.17,123.45,123.65,124.22,125.02,125.62,125.39,123.29,117.9,112.2,112.19,112.23,111.13,107.04,101.59,97.32,90.53,70,69.06,92.99
2021-07-26T23:44:33.000Z,21.52397,-155.5457,81,23.71,51.76,35,1024.08,0.157,39.24,1613.41,2.45,0.06,5.12,8.28,11.14,10.88,4.16,1.81,0.77,0.63,0.47,0.02,0,0,0,0,0,0,0,0,0,0,0,0.065,0.088,0.102,0.098,0.028,0.011,0.007,0.005,0.005,0.001,0,0.001,0,0,0.001,0,0,0,0,0,0,94.03,111,125.22,125.95,126.39,126.95,126.82,126.49,125.42,118.68,114.23,114.39,113.41,112.35,109.22,102.03,98.65,92.27,69.67,69.45,93.05
2021-07-26T23:44:36.000Z,21.52397,-155.5457,82,23.68,51.73,35,1024.1,0.157,37.19,1619.76,2.32,0.01,4.82,7.85,10.66,10.4,3.9,1.68,0.69,0.56,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0.081,0.095,0.091,0.025,0.01,0.006,0.005,0.005,0.001,0,0.001,0,0,0.001,0,0,0.001,0,0,0,94.74,112.14,125.5,126.49,127.3,127.84,127.34,126.65,126.05,119.07,114.68,115.25,114.2,112.4,109.95,102.13,98.66,93.16,69.36,69.17,92.72
2021-07-26T23:44:37.000Z,21.52397,-155.5457,83,23.63,51.69,35.01,1024.12,0.159,36.63,1606.03,2.29,0.07,4.72,7.69,10.5,10.24,3.84,1.65,0.69,0.56,0.42,0.03,0,0.01,0,0.02,0,0,0,0,0,0,0,0.056,0.078,0.092,0.088,0.024,0.01,0.006,0.005,0.005,0.001,0,0.002,0,0,0.001,0,0,0,0,0,0,94.06,110.6,124.78,125.27,125.67,126.16,126.16,126.08,124.74,117.86,113.73,113.59,112.52,112.12,108.6,101.46,98.5,91.43,69.33,69.69,92.61
2021-07-26T23:44:39.000Z,21.52397,-155.5457,84,23.62,51.69,35.01,1024.13,0.169,33.96,1602.17,2.12,0.01,4.38,7.11,9.73,9.49,3.55,1.52,0.62,0.52,0.39,0,0,0.01,0,0.04,0.02,0,0.03,0.01,0,0.04,0,0.053,0.073,0.087,0.084,0.022,0.009,0.005,0.004,0.005,0.001,0,0.002,0,0,0.001,0,0,0.001,0,0,0,94.25,110.53,123.92,124.55,125.48,126.24,126.28,125.6,124.27,118.23,113.06,113.52,113.09,111.16,108.09,101.43,97.47,91.87,69.36,68.71,92.34
2021-07-26T23:44:41.000Z,21.52397,-155.5457,85,23.6,51.66,35.01,1024.14,0.17,33.48,1597.58,2.09,0.06,4.26,6.99,9.68,9.45,3.49,1.49,0.62,0.5,0.38,0,0,0,0,0.01,0.02,0,0,0.01,0,0.04,0,0.05,0.071,0.085,0.081,0.021,0.009,0.005,0.004,0.004,0.001,0,0.002,0,0.001,0.001,0,0,0.001,0,0,0,93.12,110.2,123.89,124.7,125.37,125.77,125.47,125.01,124.25,117.35,113.3,113.66,112.47,111.1,108.38,100.65,97.67,91.72,68.37,68.65,91.56
2021-07-26T23:44:44.000Z,21.52397,-155.5457,86,23.54,51.61,35.02,1024.17,0.175,31.51,1598.69,1.97,0.02,3.99,6.6,9.19,8.96,3.23,1.35,0.57,0.44,0.35,0.02,0,0,0,0,0.02,0,0,0.01,0,0.02,0,0.049,0.068,0.082,0.079,0.021,0.008,0.005,0.004,0.004,0.001,0,0.001,0,0.001,0.001,0,0,0.001,0,0.001,0,94.34,110.06,123.8,124.3,124.96,125.89,126.04,125.45,123.91,118.18,112.52,112.9,112.98,110.93,107.72,101.44,97,91.43,69.59,68.49,92.45
2021-07-26T23:44:46.000Z,21.52397,-155.5457,87,23.51,51.59,35.03,1024.19,0.167,30.8,1587.14,1.92,0.09,3.87,6.42,9.02,8.8,3.16,1.31,0.54,0.43,0.33,0.02,0,0.02,0,0.01,0.02,0,0,0.02,0.02,0.02,0,0.048,0.067,0.08,0.076,0.02,0.008,0.005,0.004,0.004,0.001,0.001,0.001,0,0,0.001,0,0,0,0,0.001,0,93.48,109.71,122.98,123.62,124.28,125.05,124.98,124.42,123.14,116.93,111.78,112.14,111.7,110.04,107.07,100.39,96.48,90.62,68.72,68.08,91.55
2021-07-26T23:44:48.000Z,21.52397,-155.5457,88,23.49,51.58,35.03,1024.2,0.165,28.2,1583.2,1.76,0.05,3.56,5.89,8.26,8.05,2.89,1.19,0.48,0.39,0.29,0.03,0,0.01,0,0.02,0.01,0,0,0,0,0.01,0,0.044,0.062,0.075,0.072,0.019,0.008,0.005,0.004,0.004,0.001,0.001,0.001,0,0,0.001,0,0,0,0,0.001,0,93.31,109.17,122.74,123.23,123.8,124.59,124.68,124.3,122.69,116.71,111.33,111.66,111.52,109.97,106.46,100.49,96.19,90.02,68.87,67.94,91.74
2021-07-26T23:44:50.000Z,21.52397,-155.5457,89,23.46,51.54,35.03,1024.21,0.164,27.34,1607.61,1.71,0.04,3.44,5.69,8.04,7.84,2.81,1.14,0.45,0.37,0.27,0.02,0,0.02,0,0.01,0.01,0.01,0.01,0,0,0.02,0,0.041,0.058,0.07,0.067,0.018,0.007,0.004,0.004,0.004,0,0,0.001,0,0,0,0,0,0,0,0.001,0,94.81,110.63,124.42,124.82,125.56,126.52,126.73,126.22,124.41,119.04,112.85,113.36,113.79,111.64,108.08,102.38,97.45,91.67,70.19,68.75,93.41
2021-07-26T23:44:52.000Z,21.52397,-155.5457,90,23.41,51.48,35.03,1024.23,0.163,26.6,1629.8,1.66,0.07,3.32,5.54,7.88,7.68,2.73,1.09,0.43,0.35,0.26,0,0,0,0,0,0,0,0,0,0,0.01,0,0.04,0.056,0.069,0.066,0.017,0.007,0.004,0.004,0.003,0,0,0,0.001,0.001,0,0,0,0,0,0,0,95.81,112.4,126.09,126.78,127.69,128.45,128.38,127.71,126.4,120.21,114.83,115.33,115.18,113.16,109.98,103.34,99.17,93.17,70.78,70,94.14
2021-07-26T23:44:54.000Z,21.52397,-155.5457,91,23.39,51.47,35.03,1024.24,0.157,24.65,1618.7,1.54,0,3.08,5.13,7.32,7.14,2.51,0.99,0.38,0.31,0.23,0,0,0.03,0,0,0,0,0,0.02,0,0.04,0,0.039,0.053,0.067,0.064,0.017,0.007,0.004,0.004,0.003,0.001,0,0,0.001,0.001,0,0,0,0,0.001,0,0.001,95.42,111.64,125.31,125.94,126.75,127.53,127.57,126.89,125.48,119.54,113.89,114.32,114.53,112.26,108.96,102.73,98.32,92.42,70.53,69.42,93.71
2021-07-26T23:44:56.000Z,21.52397,-155.5457,92,23.38,51.47,35.04,1024.25,0.164,24.11,1588.57,1.51,0.02,2.98,5.01,7.21,7.03,2.45,0.95,0.38,0.3,0.22,0,0,0.02,0,0,0,0,0,0.02,0,0.03,0,0.036,0.05,0.063,0.06,0.016,0.006,0.003,0.004,0.003,0.001,0,0,0.001,0.001,0,0,0,0,0.001,0,0.001,94.05,110.21,122.59,123.5,124.69,125.61,125.41,124.26,123.11,117.42,111.84,112.75,112.78,109.53,107.2,100.49,95.81,91.48,68.66,67.25,91.24
2021-07-26T23:44:58.000Z,21.52397,-155.5457,93,23.37,51.46,35.03,1024.26,0.165,23.47,1578.85,1.47,0.07,2.86,4.85,7.06,6.88,2.37,0.92,0.36,0.3,0.22,0.01,0,0.03,0.01,0,0.01,0,0,0.03,0,0.02,0,0.036,0.05,0.062,0.06,0.016,0.006,0.003,0.004,0.003,0.001,0,0,0,0.001,0,0,0,0,0.001,0,0.001,92.87,108.85,122.54,123.16,123.66,124.14,124.23,123.82,122.53,116.22,111.48,111.6,110.8,109.81,106.63,99.86,96.27,90.04,68.06,67.97,91.02
2021-07-26T23:45:00.000Z,21.52397,-155.5457,94,23.36,51.44,35.03,1024.26,0.169,22.01,1590.54,1.37,0.05,2.69,4.56,6.65,6.48,2.21,0.84,0.32,0.27,0.21,0.01,0,0.02,0.02,0.01,0.02,0,0,0,0,0,0,0.035,0.049,0.062,0.059,0.015,0.006,0.004,0.003,0.003,0.001,0,0,0,0.001,0.001,0,0,0,0.001,0,0.001,93.81,109.89,122.88,123.53,124.52,125.39,125.54,124.63,123.22,117.59,111.83,112.41,112.46,110.12,107.16,100.9,96.56,91.13,68.98,67.98,91.89
2021-07-26T23:45:02.000Z,21.52397,-155.5457,95,23.33,51.41,35.03,1024.27,0.163,21.12,1605.62,1.32,0.01,2.55,4.37,6.43,6.26,2.1,0.8,0.3,0.25,0.19,0.02,0.03,0.01,0.02,0.01,0.01,0,0,0,0.01,0,0,0.032,0.045,0.057,0.054,0.014,0.005,0.003,0.003,0.003,0.001,0,0,0,0.001,0.001,0,0,0,0.002,0,0.001,94.78,110.98,123.93,124.69,125.84,126.75,126.79,125.71,124.44,118.77,113.17,113.9,113.96,110.96,108.41,101.83,97.13,92.43,69.38,68.16,92.38
2021-07-26T23:45:04.000Z,21.52397,-155.5457,96,23.26,51.33,35.03,1024.3,0.169,20.95,1611.07,1.31,0.05,2.51,4.31,6.4,6.23,2.08,0.8,0.29,0.24,0.16,0.02,0.02,0,0.01,0.01,0,0,0,0,0.03,0,0.01,0.03,0.042,0.054,0.052,0.013,0.005,0.003,0.003,0.002,0,0,0,0.001,0.001,0.001,0.001,0,0,0.001,0,0.001,94.85,110.61,124.87,125.09,125.54,126.59,127.09,126.67,124.67,119.1,113.26,113.47,113.7,111.9,108.25,102.55,98.06,91.82,70.38,69.35,93.81
2021-07-26T23:45:06.000Z,21.52397,-155.5457,97,23.22,51.31,35.04,1024.32,0.169,19.74,1601.38,1.23,0,2.36,3.99,5.92,5.76,1.93,0.78,0.3,0.26,0.17,0.08,0.07,0,0.07,0.05,0,0.04,0,0,0.08,0.05,0.07,0.029,0.04,0.052,0.05,0.013,0.005,0.002,0.003,0.002,0,0,0,0.001,0.001,0,0.001,0,0,0.001,0,0.001,94.07,110.36,123.69,124.39,125.31,126.24,126.36,125.55,124.27,118.35,113,113.68,113.39,110.96,108.33,101.69,97.31,92.12,69.38,68.49,92.33
2021-07-26T23:45:08.000Z,21.52397,-155.5457,98,23.21,51.31,35.04,1024.33,0.169,19.94,1610.94,1.25,0.01,2.31,3.84,5.71,5.56,1.89,0.78,0.34,0.29,0.23,0.16,0.18,0.16,0.17,0.19,0.16,0.15,0.18,0.19,0.22,0.2,0.23,0.027,0.038,0.049,0.048,0.012,0.004,0.002,0.003,0.002,0,0,0,0,0.001,0.001,0,0,0,0.001,0,0,95.03,111.21,124.45,125.15,126.08,127.03,127.01,126.29,124.86,119.04,113.54,114.07,113.97,111.79,108.78,102.23,97.91,92.26,69.98,69.07,92.88
