time,lat,lon,depth,station,profile,temp,cond,sal,dens,flu,par_z,par_surface,light_level,kpar,ed412,ed442,ed488,ed490,ed510,ed530,ed550,ed554,ed560,ed620,ed664,ed666,ed670,ed678,ed682,ed708,ed748,ed754,ed760,ed764,ed778,lu412,lu442,lu488,lu490,lu510,lu530,lu550,lu554,lu560,lu620,lu664,lu666,lu670,lu678,lu682,lu708,lu748,lu754,lu760,lu764,lu778,es412,es442,es488,es490,es510,es530,es550,es554,es560,es620,es664,es666,es670,es678,es682,es708,es748,es754,es760,es764,es778
2023-01-28T22:24:35.000Z,19.3317,-138.7118,69,2,2,22.69,50.78,35.06,1024.37,0.073,64.23,1320.16,4.88,-0.03,12.44,15.62,15.24,14.7,5.53,2.18,0.94,0.77,0.56,0.04,0,0,0.01,0.01,0.02,0,0,0.03,0.01,0,0,0.211,0.234,0.184,0.175,0.047,0.02,0.012,0.01,0.009,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,79.16,92.18,102.81,103.19,103.11,104.07,104.55,104.23,102.84,96.52,92.3,92.82,92.96,92.06,89.61,82.55,79.71,73.9,54.57,53.37,75.27
2023-01-28T22:24:38.000Z,19.3317,-138.7118,70,2,2,22.65,50.7,35.04,1024.37,0.07,66.96,1340.76,5.09,0.11,12.79,16.26,16.08,15.51,5.76,2.22,0.95,0.78,0.57,0.07,0,0.01,0,0.01,0.01,0,0,0,0,0,0,0.205,0.229,0.182,0.173,0.046,0.02,0.012,0.01,0.009,0,0.001,0.001,0,0.001,0.001,0,0,0,0,0,0,80.26,93.42,104.35,104.78,104.7,105.61,106.21,105.88,104.48,98.11,93.87,94.36,94.51,93.63,91.09,83.93,80.98,75.21,55.57,54.26,76.62
2023-01-28T22:24:40.000Z,19.3317,-138.7118,71,2,2,22.55,50.6,35.04,1024.4,0.073,62.79,1410.43,4.77,0.05,12.06,15.28,15.04,14.5,5.37,2.06,0.87,0.71,0.53,0.05,0,0,0,0.01,0,0,0,0,0,0,0,0.2,0.227,0.182,0.173,0.046,0.02,0.012,0.01,0.009,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,83.86,97.88,109.62,110.1,110.13,111.08,111.77,111.4,110.04,103.37,99.01,99.53,99.68,98.64,96.06,88.56,85.36,79.38,58.76,57.34,80.9
2023-01-28T22:24:42.000Z,19.3317,-138.7118,72,2,2,22.45,50.46,35.01,1024.41,0.08,62.05,1464.22,4.72,-0.04,11.89,15.08,14.9,14.37,5.29,2.04,0.86,0.69,0.51,0.05,0,0,0.03,0.01,0,0,0,0.01,0.02,0,0,0.19,0.216,0.174,0.166,0.044,0.019,0.011,0.01,0.009,0,0.001,0.001,0,0.001,0.001,0,0,0,0,0,0,86.6,101.43,113.68,114.21,114.29,115.3,116.09,115.7,114.23,107.42,102.85,103.48,103.53,102.41,99.81,92.11,88.9,82.62,61.12,59.64,84.16
2023-01-28T22:24:44.000Z,19.3317,-138.7118,73,2,2,22.35,50.33,34.99,1024.43,0.085,62.01,1410.75,4.71,0.11,11.82,15.08,14.95,14.41,5.27,2.01,0.83,0.68,0.5,0.06,0.01,0.03,0,0.03,0,0,0.01,0,0,0,0,0.175,0.202,0.165,0.157,0.041,0.018,0.01,0.009,0.008,0,0,0.001,0.001,0.001,0.001,0,0,0,0,0,0,83.98,98.02,109.64,110.12,110.09,111.1,111.77,111.44,109.99,103.34,98.87,99.5,99.6,98.54,95.95,88.62,85.49,79.41,58.65,57.36,80.81
2023-01-28T22:24:46.000Z,19.3317,-138.7118,74,2,2,22.26,50.23,34.98,1024.45,0.085,56.01,1428.16,4.26,0.02,10.79,13.73,13.45,12.95,4.66,1.75,0.7,0.58,0.44,0.05,0.02,0,0,0.01,0,0,0,0,0,0,0,0.167,0.195,0.161,0.154,0.04,0.017,0.01,0.009,0.008,0,0,0,0.001,0.001,0.001,0.001,0,0,0,0,0,84.81,99.19,110.99,111.47,111.49,112.48,113.16,112.87,111.36,104.62,100.24,100.79,100.92,99.81,97.32,89.69,86.56,80.42,59.43,58.15,81.93
2023-01-28T22:24:48.000Z,19.3317,-138.7118,75,2,2,22.19,50.16,34.98,1024.47,0.087,56.58,1473.13,4.3,0.04,10.74,13.84,13.74,13.24,4.73,1.75,0.7,0.56,0.44,0.06,0,0,0,0,0,0,0,0,0.03,0.01,0,0.158,0.185,0.153,0.146,0.038,0.016,0.009,0.009,0.008,0,0,0,0.001,0.001,0.001,0.001,0,0,0,0,0,87.19,102.05,114.26,114.74,114.98,116.05,116.75,116.4,114.91,108.05,103.49,104.04,104.21,103.14,100.49,92.68,89.35,83.08,61.4,60.08,84.54
2023-01-28T22:24:51.000Z,19.3317,-138.7118,76,2,2,22.12,50.05,34.95,1024.48,0.094,52.46,1427.47,3.99,0.01,10.04,12.91,12.74,12.27,4.29,1.55,0.61,0.5,0.37,0.05,0.03,0.03,0,0.02,0,0,0,0.02,0,0,0,0.144,0.172,0.144,0.137,0.035,0.015,0.009,0.008,0.007,0,0,0,0,0.001,0.001,0,0,0,0,0,0,84.83,99.1,110.95,111.42,111.47,112.5,113.11,112.8,111.41,104.55,100.05,100.71,100.85,99.78,97.2,89.66,86.47,80.34,59.35,58.13,81.78
2023-01-28T22:24:53.000Z,19.3317,-138.7118,77,2,2,22.02,49.94,34.95,1024.51,0.087,52.56,1448.89,3.99,0.08,9.93,12.92,12.88,12.39,4.3,1.55,0.61,0.5,0.36,0.04,0.01,0.02,0,0,0,0.01,0,0,0,0,0.03,0.133,0.16,0.135,0.129,0.033,0.014,0.008,0.007,0.006,0,0,0,0,0,0,0,0,0,0,0,0,85.96,100.55,112.48,112.96,113.14,114.14,114.76,114.44,113,106.15,101.67,102.29,102.43,101.3,98.7,91,87.87,81.58,60.35,59.13,83.2
2023-01-28T22:24:55.000Z,19.3317,-138.7118,78,2,2,21.78,49.55,34.83,1024.49,0.097,50.75,1507.94,3.86,0.02,9.53,12.45,12.47,11.99,4.16,1.5,0.58,0.48,0.34,0.06,0,0,0,0.01,0,0,0,0,0,0,0,0.127,0.155,0.133,0.127,0.032,0.013,0.008,0.007,0.006,0,0,0,0,0,0.001,0,0,0,0,0,0,88.81,104.27,116.91,117.4,117.66,118.74,119.56,119.21,117.67,110.66,106.07,106.72,106.81,105.78,102.95,94.96,91.74,85.14,63.02,61.54,86.83
2023-01-28T22:24:58.000Z,19.3317,-138.7118,79,2,2,21.09,48.82,34.81,1024.67,0.112,48.09,1457.64,3.65,-0.02,9.03,11.8,11.82,11.37,3.92,1.39,0.54,0.45,0.31,0.06,0,0.02,0,0.02,0.01,0,0,0,0,0,0.01,0.12,0.148,0.128,0.122,0.031,0.013,0.008,0.007,0.006,0,0,0,0,0,0,0,0,0,0,0,0,86.34,101.12,113.17,113.62,113.79,114.8,115.49,115.12,113.66,106.83,102.41,103.05,103.07,102.04,99.34,91.71,88.42,82.14,60.76,59.44,83.71
2023-01-28T22:25:00.000Z,19.3317,-138.7118,80,2,2,20.78,48.57,34.86,1024.79,0.115,47.72,1411.63,3.63,0.01,8.81,11.68,11.86,11.41,3.88,1.35,0.54,0.42,0.32,0.05,0,0.01,0.02,0.02,0.04,0,0,0,0,0,0,0.115,0.143,0.124,0.118,0.03,0.013,0.007,0.007,0.006,0,0,0,0,0,0,0,0,0,0,0,0,84.12,98.4,109.82,110.29,110.26,111.22,111.83,111.53,110.05,103.22,98.86,99.44,99.47,98.57,96.03,88.49,85.26,79.22,58.62,57.29,80.73
2023-01-28T22:25:02.000Z,19.3317,-138.7118,81,2,2,20.61,48.36,34.84,1024.83,0.112,46.41,1387.05,3.53,0.09,8.47,11.39,11.62,11.17,3.76,1.29,0.5,0.41,0.29,0.05,0.02,0.03,0,0.01,0,0,0,0,0,0,0,0.111,0.138,0.121,0.115,0.029,0.012,0.007,0.007,0.006,0,0,0,0.001,0,0,0,0,0,0,0,0,83,96.78,107.92,108.36,108.4,109.24,109.82,109.53,108.11,101.46,97.06,97.59,97.71,96.68,94.15,86.78,83.76,77.78,57.45,56,79.26
2023-01-28T22:25:04.000Z,19.3317,-138.7118,82,2,2,20.53,48.33,34.87,1024.88,0.115,43.96,1442.33,3.34,0.08,7.98,10.78,11.05,10.62,3.55,1.2,0.46,0.38,0.28,0.04,0,0.02,0,0,0,0,0,0,0,0,0,0.101,0.129,0.116,0.11,0.027,0.012,0.007,0.006,0.005,0,0,0,0.001,0,0,0,0,0,0,0,0,85.43,99.9,111.83,112.35,112.48,113.55,114.27,113.96,112.49,105.7,101.46,102.06,102.14,101.03,98.38,90.77,87.63,81.38,60.22,58.86,82.91
2023-01-28T22:25:06.000Z,19.3317,-138.7118,83,2,2,20.43,48.23,34.87,1024.91,0.113,42.56,1517.89,3.23,-0.14,7.61,10.42,10.76,10.34,3.44,1.16,0.45,0.37,0.26,0.05,0,0,0,0,0,0,0,0,0,0,0.02,0.094,0.122,0.11,0.105,0.026,0.011,0.007,0.006,0.005,0,0,0,0.001,0,0,0,0,0,0,0,0,89.32,104.92,117.73,118.27,118.38,119.49,120.31,119.96,118.44,111.42,106.87,107.44,107.55,106.42,103.61,95.65,92.19,85.7,63.49,61.93,87.36
2023-01-28T22:25:09.000Z,19.3317,-138.7118,84,2,2,20.35,48.19,34.91,1024.97,0.11,40.87,1265.93,3.11,-0.26,7.27,10.01,10.38,9.97,3.27,1.1,0.42,0.34,0.25,0.03,0,0,0,0,0,0,0,0,0,0,0,0.089,0.117,0.106,0.101,0.025,0.011,0.006,0.006,0.005,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,77.05,89.44,99.17,99.62,99.21,99.89,100.23,99.86,98.64,91.93,87.9,88.44,88.38,87.43,85.16,78.34,75.39,69.96,51.62,50.4,71.29
2023-01-28T22:25:11.000Z,19.3317,-138.7118,85,2,2,20.36,48.24,34.93,1024.99,0.126,39.98,952.44,3.04,0.08,7.01,9.78,10.26,9.85,3.22,1.07,0.4,0.32,0.23,0.03,0,0,0,0,0,0,0,0,0,0,0,0.084,0.111,0.103,0.098,0.024,0.01,0.006,0.005,0.005,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,61.4,69.89,75.79,76.06,75.29,75.39,75.25,74.93,73.77,68.05,64.59,65,65.01,64.27,62.45,57.1,54.95,50.87,37.42,36.58,51.54
2023-01-28T22:25:13.000Z,19.3317,-138.7118,86,2,2,20.31,48.2,34.94,1025.01,0.133,37.27,960.4,2.83,0.15,6.49,9.14,9.65,9.27,2.99,0.99,0.36,0.28,0.2,0.01,0,0,0,0,0,0,0,0,0,0,0,0.081,0.108,0.1,0.096,0.023,0.01,0.006,0.005,0.005,0,0.001,0,0.001,0.001,0.001,0,0,0,0,0,0,61.85,70.56,76.52,76.78,75.95,75.98,75.92,75.54,74.4,68.68,65.15,65.47,65.53,64.81,62.96,57.58,55.31,51.23,37.83,36.8,52.12
2023-01-28T22:25:15.000Z,19.3317,-138.7118,87,2,2,20.26,48.13,34.93,1025.02,0.133,34.61,1037.79,2.63,0.22,5.96,8.61,9.12,8.75,2.72,0.82,0.23,0.18,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.079,0.106,0.099,0.094,0.023,0.01,0.006,0.006,0.005,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,65.51,75.16,82.19,82.42,81.72,82.02,82.09,81.7,80.53,74.62,71.16,71.5,71.55,70.75,68.81,63.01,60.68,56.24,41.46,40.46,57.25
2023-01-28T22:25:17.000Z,19.3317,-138.7118,88,2,2,20.22,48.09,34.93,1025.04,0.133,34.25,1276.47,2.6,0.17,5.84,8.46,9.06,8.7,2.72,0.82,0.25,0.2,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.096,0.091,0.087,0.021,0.009,0.005,0.005,0.005,0,0.001,0,0.001,0.001,0.001,0,0,0,0,0,0,77.63,90.09,99.87,100.25,100.12,100.7,101.17,100.8,99.35,92.76,88.7,89.19,89.2,88.24,85.88,78.96,76.12,70.63,52.16,50.99,72.06
2023-01-28T22:25:19.000Z,19.3317,-138.7118,89,2,2,20.17,47.99,34.9,1025.03,0.133,30.73,1352.53,2.34,0,5.23,7.56,8.1,7.77,2.43,0.76,0.26,0.21,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0.087,0.083,0.08,0.019,0.008,0.005,0.005,0.004,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,81.37,94.82,105.56,105.96,105.88,106.68,107.14,106.76,105.37,98.72,94.28,94.83,94.94,93.93,91.38,84.17,81.17,75.31,55.58,54.33,76.57
2023-01-28T22:25:21.000Z,19.3317,-138.7118,90,2,2,20.07,47.91,34.91,1025.07,0.14,29.73,1312.07,2.26,0.02,4.96,7.23,7.81,7.5,2.35,0.74,0.28,0.22,0.17,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.01,0.057,0.08,0.077,0.074,0.017,0.008,0.005,0.004,0.004,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,79.44,92.3,102.6,103.01,102.76,103.5,103.98,103.62,102.22,95.61,91.25,91.75,91.86,90.88,88.53,81.35,78.43,72.75,53.75,52.45,74.08
2023-01-28T22:25:23.000Z,19.3317,-138.7118,91,2,2,20.03,47.87,34.9,1025.08,0.14,26.93,1213.21,2.05,0.2,4.46,6.56,7.12,6.84,2.11,0.65,0.24,0.19,0.15,0.02,0.02,0,0.02,0.03,0.02,0.01,0.01,0,0.02,0,0,0.052,0.073,0.072,0.068,0.016,0.007,0.004,0.004,0.004,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,74.43,86.14,95.29,95.67,95.23,95.77,96.09,95.74,94.39,87.94,83.89,84.46,84.51,83.59,81.46,74.74,71.95,66.87,49.22,48.21,68.1
2023-01-28T22:25:25.000Z,19.3317,-138.7118,92,2,2,19.98,47.8,34.9,1025.09,0.143,24.29,1337.57,1.85,0.2,4,5.94,6.48,6.22,1.89,0.58,0.21,0.16,0.12,0.02,0,0,0,0.01,0.01,0,0,0,0,0,0,0.047,0.068,0.067,0.064,0.015,0.006,0.004,0.004,0.004,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,80.93,94.24,104.67,105.1,104.78,105.55,106.01,105.64,104.24,97.45,92.91,93.48,93.59,92.59,90.1,82.98,79.97,74.15,54.79,53.58,75.57
2023-01-28T22:25:27.000Z,19.3317,-138.7118,93,2,2,19.92,47.78,34.93,1025.13,0.157,21.06,1410.89,1.6,0.12,3.5,5.17,5.62,5.39,1.61,0.48,0.17,0.14,0.1,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0.045,0.064,0.064,0.061,0.014,0.006,0.004,0.003,0.003,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,84.58,98.5,110,110.46,110.37,111.28,111.79,111.43,110.06,103.08,98.54,99.11,99.18,98.17,95.57,88.1,84.93,78.88,58.32,57.01,80.29
2023-01-28T22:25:29.000Z,19.3317,-138.7118,94,2,2,19.87,47.69,34.89,1025.13,0.162,19.17,1451.69,1.46,0.1,3.17,4.7,5.13,4.92,1.46,0.43,0.16,0.12,0.09,0.02,0,0,0.02,0.01,0.01,0.01,0,0,0,0,0.01,0.042,0.06,0.06,0.057,0.013,0.006,0.004,0.003,0.003,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,86.41,100.89,112.86,113.35,113.33,114.41,115.01,114.65,113.2,106.24,101.88,102.44,102.48,101.46,98.74,91.07,87.9,81.7,60.44,59.11,83.17
2023-01-28T22:25:31.000Z,19.3317,-138.7118,95,2,2,19.82,47.63,34.88,1025.14,0.164,19.12,1598.48,1.45,0.01,3.09,4.65,5.16,4.95,1.47,0.44,0.16,0.13,0.09,0.02,0,0.01,0.01,0.01,0,0.01,0.01,0,0,0.01,0,0.035,0.051,0.051,0.049,0.011,0.005,0.003,0.003,0.003,0,0,0,0.001,0.001,0,0,0,0,0,0,0,93.63,110.02,123.73,124.27,124.55,125.85,126.67,126.36,124.83,117.51,112.69,113.39,113.42,112.41,109.53,100.98,97.49,90.59,67.12,65.58,92.36
2023-01-28T22:25:33.000Z,19.3317,-138.7118,96,2,2,19.71,47.5,34.87,1025.16,0.194,18.74,1576.47,1.42,-0.03,2.95,4.56,5.11,4.91,1.46,0.43,0.15,0.12,0.09,0.01,0,0,0,0.01,0,0,0.01,0,0,0,0,0.031,0.046,0.047,0.045,0.01,0.004,0.003,0.003,0.002,0,0,0,0.001,0,0,0,0,0,0,0,0,92.5,108.58,122.02,122.6,122.87,123.99,124.89,124.55,123.02,115.88,111.14,111.9,111.86,110.89,107.97,99.63,96.18,89.42,66.14,64.76,91.17
2023-01-28T22:25:35.000Z,19.3317,-138.7118,97,2,2,19.66,47.48,34.9,1025.2,0.223,18.49,1510.74,1.4,0.08,2.87,4.48,5.09,4.88,1.44,0.42,0.14,0.12,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.045,0.046,0.044,0.01,0.004,0.003,0.003,0.002,0,0,0,0,0,0.001,0,0,0,0,0,0,88.66,104.13,116.83,117.35,117.68,118.91,119.7,119.39,117.89,111.14,106.5,107.18,107.46,106.26,103.54,95.51,92.22,85.76,63.37,61.99,87.28
2023-01-28T22:25:37.000Z,19.3317,-138.7118,98,2,2,19.65,47.46,34.88,1025.2,0.239,17,1501.1,1.29,0.03,2.6,4.13,4.75,4.55,1.31,0.37,0.12,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.043,0.045,0.043,0.01,0.004,0.003,0.003,0.002,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,88.12,103.44,116.19,116.72,116.96,118.18,118.98,118.65,117.18,110.35,105.81,106.38,106.61,105.49,102.75,94.84,91.6,84.96,62.85,61.42,86.59
2023-01-28T22:25:39.000Z,19.3317,-138.7118,99,2,2,19.64,47.45,34.89,1025.2,0.277,15.33,1390.16,1.16,-0.04,2.33,3.77,4.33,4.15,1.15,0.29,0.06,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.041,0.043,0.041,0.009,0.004,0.003,0.003,0.002,0,0,0,0.001,0.001,0,0,0,0,0,0,0,83.28,97.09,108.26,108.73,108.82,109.61,110.15,109.77,108.33,101.52,97.11,97.69,97.76,96.8,94.17,86.75,83.62,77.56,57.28,56.11,79.04
2023-01-28T22:25:41.000Z,19.3317,-138.7118,100,2,2,19.62,47.48,34.92,1025.24,0.319,15.16,1326.37,1.15,0.06,2.29,3.72,4.3,4.12,1.14,0.29,0.07,0.05,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.04,0.042,0.04,0.009,0.004,0.002,0.002,0.002,0,0,0,0,0.001,0,0,0,0,0,0,0,80.19,93.41,103.73,104.15,103.98,104.67,105.07,104.67,103.27,96.59,92.24,92.72,92.86,91.82,89.41,82.27,79.15,73.52,54.29,53,74.76
2023-01-28T22:25:43.000Z,19.3317,-138.7118,101,2,2,19.59,47.4,34.89,1025.22,0.402,15.76,1459.88,1.2,0.07,2.31,3.8,4.52,4.34,1.23,0.33,0.09,0.07,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.038,0.041,0.039,0.009,0.004,0.002,0.002,0.002,0,0,0,0,0.001,0.001,0,0,0,0,0,0,86.93,101.62,113.59,114.05,114.09,115.08,115.71,115.37,113.82,106.84,102.22,102.79,102.82,101.85,99.18,91.33,87.99,81.72,60.42,59.01,83.27
2023-01-28T22:25:45.000Z,19.3317,-138.7118,102,2,2,19.56,47.35,34.87,1025.22,0.46,15.54,1545.85,1.18,0.02,2.25,3.7,4.47,4.29,1.24,0.34,0.11,0.08,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.038,0.041,0.039,0.009,0.004,0.002,0.002,0.002,0,0.001,0,0,0.001,0,0,0,0,0,0,0,91.24,106.82,119.94,120.47,120.71,121.75,122.51,122.18,120.58,113.5,108.72,109.31,109.42,108.29,105.48,97.27,93.92,87.12,64.34,62.98,88.74
2023-01-28T22:25:47.000Z,19.3317,-138.7118,103,2,2,19.49,47.29,34.87,1025.25,0.465,15.22,1538.27,1.16,0,2.18,3.59,4.37,4.2,1.22,0.34,0.12,0.09,0.07,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0.023,0.037,0.04,0.038,0.008,0.004,0.002,0.002,0.002,0,0.001,0,0,0.001,0,0,0,0,0,0,0,90.63,106.31,119.32,119.84,120.05,121.09,121.92,121.57,120.03,112.95,108.27,108.86,108.96,107.76,105.03,96.99,93.51,86.8,64.28,62.79,88.55
2023-01-28T22:25:49.000Z,19.3317,-138.7118,104,2,2,19.43,47.23,34.88,1025.27,0.455,14.93,1512.06,1.13,0.09,2.11,3.5,4.3,4.13,1.19,0.33,0.12,0.09,0.07,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0,0.01,0,0,0.022,0.036,0.039,0.038,0.008,0.003,0.002,0.002,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,89.08,104.36,117.15,117.64,117.82,119.01,119.85,119.51,117.97,110.99,106.44,107.05,107.18,106.04,103.35,95.42,92.03,85.48,63.24,61.81,87.03
2023-01-28T22:25:51.000Z,19.3317,-138.7118,105,2,2,19.41,47.24,34.9,1025.3,0.448,13.74,1525.84,1.04,0.1,1.89,3.2,4.01,3.86,1.09,0.3,0.1,0.08,0.06,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0,0,0.021,0.035,0.038,0.037,0.008,0.003,0.002,0.002,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,89.31,104.84,117.93,118.46,118.78,120.04,120.99,120.65,119.18,112.23,107.63,108.24,108.38,107.44,104.62,96.69,93.25,86.68,64.09,62.61,88.37
2023-01-28T22:25:53.000Z,19.3317,-138.7118,106,2,2,19.4,47.23,34.9,1025.3,0.438,12.77,1569.79,0.97,0.05,1.75,2.98,3.76,3.61,1.01,0.27,0.09,0.07,0.05,0,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.02,0.034,0.037,0.036,0.008,0.003,0.002,0.002,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,91.91,107.98,121.45,122,122.3,123.56,124.43,124.05,122.54,115.45,110.78,111.41,111.48,110.41,107.54,99.31,95.77,88.97,65.86,64.34,90.65
2023-01-28T22:25:55.000Z,19.3317,-138.7118,107,2,2,19.34,47.19,34.92,1025.34,0.41,12.28,1591.57,0.93,0.08,1.67,2.86,3.64,3.5,0.98,0.26,0.09,0.07,0.05,0,0,0,0.01,0,0,0,0,0,0,0,0,0.019,0.032,0.036,0.035,0.007,0.003,0.002,0.002,0.002,0,0.001,0,0,0.001,0.001,0,0,0,0,0,0,93.19,109.52,123.18,123.71,124.03,125.33,126.15,125.8,124.25,117.02,112.39,112.96,113.09,111.93,109.04,100.55,97.14,90.29,66.71,65.33,92.05
2023-01-28T22:25:56.000Z,19.3317,-138.7118,108,2,2,19.26,47.08,34.89,1025.34,0.383,11.45,1602.69,0.87,0.09,1.55,2.67,3.41,3.28,0.92,0.24,0.08,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.031,0.035,0.033,0.007,0.003,0.002,0.002,0.002,0,0,0,0,0.001,0,0,0,0,0,0,0,94,110.54,124.19,124.77,124.94,126.21,127.06,126.7,125.17,117.62,112.93,113.69,113.77,112.6,109.7,101.11,97.65,90.76,67.13,65.56,92.48
2023-01-28T22:25:58.000Z,19.3317,-138.7118,109,2,2,19.24,47.07,34.9,1025.36,0.362,10.4,1592.62,0.79,0,1.39,2.41,3.1,2.98,0.84,0.22,0.07,0.06,0.04,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0.016,0.028,0.032,0.03,0.006,0.003,0.002,0.001,0.002,0,0,0,0,0.001,0,0,0,0,0,0,0,93.38,109.85,123.34,123.9,124.1,125.4,126.3,125.88,124.34,116.98,112.28,112.99,113.1,111.88,109.01,100.63,97.05,90.25,66.73,65.16,91.95
2023-01-28T22:26:00.000Z,19.3317,-138.7118,110,2,2,19.27,47.14,34.93,1025.38,0.343,9.84,1507.65,0.75,0.01,1.3,2.28,2.95,2.84,0.79,0.21,0.07,0.06,0.04,0.01,0,0,0.01,0,0.01,0,0,0,0,0,0.01,0.015,0.026,0.03,0.028,0.006,0.002,0.002,0.001,0.001,0,0,0,0,0.001,0,0,0,0,0,0,0,88.96,104.3,116.85,117.35,117.53,118.66,119.55,119.14,117.68,110.68,106.06,106.75,106.8,105.74,103,95.1,91.68,85.22,63.07,61.49,86.87
2023-01-28T22:26:02.000Z,19.3317,-138.7118,111,2,2,19.33,47.27,34.99,1025.42,0.327,9.47,1469.42,0.72,0.09,1.24,2.19,2.85,2.74,0.76,0.2,0.07,0.06,0.04,0.01,0.01,0.01,0,0.01,0.01,0,0,0,0,0,0.01,0.014,0.025,0.028,0.027,0.006,0.002,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,86.87,101.59,113.94,114.44,114.62,115.65,116.46,116.09,114.58,107.89,103.37,104.02,104.08,103.04,100.38,92.64,89.42,83.24,61.57,60.12,84.71
2023-01-28T22:26:04.000Z,19.3317,-138.7118,112,2,2,19.39,47.38,35.03,1025.44,0.325,8.91,1517.63,0.68,0.07,1.14,2.05,2.7,2.6,0.71,0.18,0.06,0.05,0.03,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0.013,0.024,0.027,0.026,0.005,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,89.11,104.52,117.47,118.01,118.26,119.38,120.34,119.95,118.42,111.53,107.07,107.69,107.85,106.75,103.95,95.89,92.69,86.13,63.74,62.29,87.87
2023-01-28T22:26:06.000Z,19.3317,-138.7118,113,2,2,19.47,47.5,35.06,1025.44,0.317,8.48,1556.02,0.64,-0.01,1.07,1.95,2.59,2.49,0.68,0.17,0.06,0.04,0.03,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0.012,0.023,0.026,0.025,0.005,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,91,106.94,120.31,120.87,121.3,122.47,123.3,122.96,121.48,114.45,109.89,110.53,110.61,109.53,106.68,98.28,94.97,88.27,65.49,63.95,89.97
2023-01-28T22:26:08.000Z,19.3317,-138.7118,114,2,2,19.46,47.5,35.07,1025.45,0.306,8.24,1491.22,0.63,-0.16,1.03,1.89,2.53,2.44,0.66,0.16,0.05,0.04,0.03,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0.012,0.023,0.026,0.025,0.005,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,88.33,103.36,115.76,116.29,116.53,117.5,118.29,117.92,116.44,109.34,104.59,105.22,105.35,104.26,101.53,93.56,90.21,83.84,62,60.51,85.3
2023-01-28T22:26:10.000Z,19.3317,-138.7118,115,2,2,19.46,47.5,35.07,1025.46,0.302,8.15,1261.49,0.62,-0.15,1.01,1.86,2.51,2.42,0.65,0.16,0.05,0.04,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0.011,0.022,0.026,0.024,0.005,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,77.26,89.59,99.11,99.48,99.03,99.6,99.91,99.56,98.22,91.4,87.17,87.64,87.78,86.86,84.48,77.6,74.78,69.25,51.06,49.81,70.5
